Wafer Step,Year,Synthetic_Water_per_Wafer,Synthetic_Water_per_Wafer_noisy,Investment_Level,Wafer_Size,Water_Efficiency_Level,Percent_Reclaimed_Water,Percent_Municipal_Water,Reclamation_Tech_Level,Wafer_Intention
Packaging,29,1.234106726431285e-05,1.286209958581586e-05,207.91175564843542,200,Medium,45.28023732276307,54.71976267723693,5,Advanced
Packaging,30,1.271129928224224e-05,1.264978014727756e-05,102.68015739242264,300,Medium,80.45229476555537,19.547705234444635,2,Current
Packaging,31,1.30926382607095e-05,1.322013384450572e-05,114.34625692377614,300,Medium,32.3055809377395,67.6944190622605,3,Advanced
Packaging,32,1.348541740853079e-05,1.289295178680053e-05,392.6797842728625,300,Medium,84.1057195281254,15.894280471874595,4,Reduced
Packaging,33,1.388997993078671e-05,1.346396753281543e-05,328.1981284923175,200,Low,57.68864787748405,42.31135212251595,4,Current
Packaging,34,1.430667932871031e-05,1.364209600126047e-05,95.50520425525562,200,High,68.23208860849682,31.767911391503176,2,Current
Packaging,35,1.473587970857162e-05,1.446367326185583e-05,87.84806275174884,300,High,69.56123533234697,30.438764667653032,5,Advanced
Packaging,36,1.517795609982877e-05,1.531164452879793e-05,365.436109156604,200,Medium,83.70706444239218,16.29293555760782,4,Reduced
Packaging,37,1.563329478282364e-05,1.530579582270222e-05,82.74335286388708,300,Low,68.20018093003245,31.799819069967555,2,Reduced
Packaging,38,1.610229362630835e-05,1.674278081374405e-05,419.8370266806603,300,Medium,66.8360150856037,33.163984914396295,1,Current
Packaging,39,1.65853624350976e-05,1.582276506993325e-05,367.8090022204233,200,Low,33.999122433641396,66.00087756635861,5,Advanced
Packaging,40,1.708292330815052e-05,1.683768859415012e-05,86.6069512888549,300,Low,61.104481316712246,38.895518683287754,3,Current
Packaging,41,1.759541100739504e-05,1.814954500008966e-05,88.17697133833636,300,Low,39.010140049022496,60.989859950977504,4,Advanced
Packaging,42,1.812327333761689e-05,1.767113727104408e-05,493.9878103255289,450,Medium,74.24602612328914,25.75397387671086,2,Advanced
Packaging,43,1.86669715377454e-05,1.920465835864404e-05,218.42185809025415,450,High,60.73331524876047,39.26668475123953,1,Current
Packaging,44,1.922698068387776e-05,1.948366230371378e-05,216.7889661801009,300,Medium,70.8136667525012,29.186333247498794,3,Current
Packaging,45,1.98037901043941e-05,1.98589384267802e-05,415.75980526587614,300,Medium,32.50037403614306,67.49962596385694,2,Current
Packaging,46,2.039790380752592e-05,2.082952054682855e-05,476.2618598227364,300,Medium,35.087520962748194,64.91247903725181,2,Reduced
Packaging,47,2.10098409217517e-05,2.191074592153956e-05,493.7004787202919,300,Medium,72.97940328376094,27.020596716239055,3,Current
Packaging,48,2.164013614940425e-05,2.095553987871591e-05,389.0201833665237,450,Medium,34.325060159920405,65.67493984007959,1,Current
Packaging,49,2.228934023388638e-05,2.230997536122062e-05,219.3168134889121,200,High,34.27540366591552,65.72459633408448,1,Advanced
Packaging,50,2.295802044090297e-05,2.241775203767516e-05,87.57532251440094,200,Low,30.726508514093247,69.27349148590676,5,Reduced
